RMSE,MAE,MAPE,MASE,model,variant,window,cutoff,item_id,n
2595.1029524614028,2548.030430047735,8.85760768083108,0.5590172902450934,timesfm,xreg_a,4,-48,perilla_leaf_bunch100_mid,3
3874.0367260385106,3665.3202601021017,7.143237367001178,0.792897107337204,timesfm,xreg_a,4,-48,potato_sumi_box20kg_high,3
1813.0928626591,1628.1284073297345,7.11724212439578,0.575097151668013,timesfm,xreg_a,4,-48,potato_sumi_box20kg_low,3
3177.485907574416,3106.7702717797124,7.916680963021501,0.7996765230213676,timesfm,xreg_a,4,-48,potato_sumi_box20kg_mid,3
6161.537807163638,5021.515908148421,7.694124584740081,0.8419715783823364,timesfm,xreg_a,4,-48,potato_sumi_box20kg_premium,3
2427.823398535564,2323.0228462538344,17.70529645793054,0.5890223410628357,timesfm,xreg_a,4,-48,spinach_box4kg_high,3
1834.2639125938956,1815.1128173101806,18.01270958109551,0.8447281651940584,timesfm,xreg_a,4,-48,spinach_box4kg_low,3
1985.1759134486394,1898.1963269808195,15.916144180469175,0.6287801975497157,timesfm,xreg_a,4,-48,spinach_box4kg_mid,3
329.04324857757837,300.63871355763695,1.1572448431953908,0.11397772294725561,timesfm,xreg_a,4,-48,sweetpotato_box10kg_high,3
481.12516735986054,456.79263458833276,4.725772554538922,0.2819369862460307,timesfm,xreg_a,4,-48,sweetpotato_box10kg_low,3
373.19983461014436,332.8925807487479,1.8263643675486056,0.15753659824214167,timesfm,xreg_a,4,-48,sweetpotato_box10kg_mid,3
1880.6053345685273,1867.367353243101,4.959107841040675,0.42643472109314406,timesfm,xreg_a,4,-48,sweetpotato_box10kg_premium,3
